"Name","Unknown 1","Value","Durability","Armor","Hit","Damage","Vitality","Mana","Might","Grace","Will","Unknown 2","Unknown 3","Class","Unknown 4","Level","Regen","Protection","Damage S","Damage L"
"Moon scale mail",1,17600,1000000,-39,0,0,0,0,0,0,0,0,0,"Warrior",0,76,0,0,0,0
"Ivy spearmint cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Valentine cookie",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,10m10,10m10
"Purple-Green Koromo robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lemon curly pigtails",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Shade paw",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Moon robes",1,18000,69000,-28,0,0,0,0,0,0,0,0,0,"Poet",0,76,0,0,0,0
"Intelligent kyopok skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Power cap red 3",1,20000,100000,-46,1,5,250,100,3,-1,3,0,0,"5",5,99,0,5,0,0
"goddess gown8",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter calypso coat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ancient imperial robes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Test4",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink ranch skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Glowing kite",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Vitality Balance 50",1,10,1000000,0,0,0,-1000000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Purple kyunwoo hanbok",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Polearm",110,200000,4000000,3,2,0,0,0,0,-2,0,0,0,"Peasant",0,99,0,2,40m80,45m90
"Mana Balance 146",1,10,1000000,0,0,0,0,-1460000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Star tip",1,5000,100,0,0,0,0,0,0,0,0,0,0,"Peasant",0,70,0,0,8000m1600010000m20000,10000m20000
"Battle-scarred Shinsho",30,1000000,4500000,-2,-3,4,5000,1000,2,-3,-6,0,0,"Warrior",0,99,0,0,125m260,160m280
"Jade namja hanbok",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Golden thunder shield",1,20000,300000,-6,0,0,1000,0,0,-4,0,0,0,"Warrior",0,97,2,2,0,0
"Archon pheasant hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Summer bonnet",1,1000,40000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"regal vestment9",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dawn elven tie",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jinni silks3",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hwalot sunrise hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lilac angel wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ruby pinned flower",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Fire goth hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"De's stocky geostew",1,180000,80000,-1,0,0,0,2250,0,-5,5,0,0,"Peasant",0,99,0,0,0,0
"Wildflower butterfly wings",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red Mary Janes",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lucky Baloom",1,10000,100000,-2,1,0,100,100,1,1,0,0,0,"Peasant",0,0,30,0,5m5,10m10
"ember short beard",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Carrot musketeer hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Forest ruffled hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Apple green rose bud",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green kilt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Yellow butterfly hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sword of power",1,200,50000,0,1,0,10,0,1,0,0,0,0,"Warrior",0,5,0,0,20m25,20m25
"Vitality Balance 246",1,10,1000000,0,0,0,-4920000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Gypsy slate garb",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Wisteria kanzashi",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"baladi hair17",1,5000,270000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Thin tanbark scarf",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Festival guan",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lavender hair bun",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Girl test9",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lime dainty bonnet",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Haunted Death's head",0,1000,20000,0,3,1,0,100,0,0,0,0,0,"Peasant",0,40,0,0,4m10,39m45
"Sky blue illuminate cloak",1,50000,25000,-3,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Shadowy kunoichi tunic",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mint ribboned hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Bay pirate footwear",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Orchid ball gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sand gomooshin",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sosurachin foliole",1,60000,40000,-9,1,1,0,400,3,0,0,0,0,"Peasant",4,99,2,1,0,0
"Dusk beach sandals",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"angel garb24",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dark green Valentine bow hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 213",1,10,1000000,0,0,0,0,-2130000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Cerulean quipaor",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"bunny headband6",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blood Kung fu",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Smoke love jokduri",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mystic rose necklace",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Tubular mountaineer garb",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dark pinwheel",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink archangel wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue laceband hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cyan damsel collar",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sepia top hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple rudolph male coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Evening rosy crown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Coral sarong",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cocoa skating dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ginger long sweep",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 181",1,10,1000000,0,0,0,-3620000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Ice starry robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brilliant pom garb",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 16",1,10,1000000,0,0,0,0,-160000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Exotic mountaineer attire",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"blue whiskers",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Bad image do not use 2004060703",1,75000,50000,-10,0,0,0,150,0,0,4,0,0,"Peasant",0,11,15,0,0,0
"Ocean wise hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Spearmint candy heart",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Cerise ethereal gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Icestorm seraphim wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue stuffed bunny",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Embroidered Jade Great Cloak",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sapphire circle",1,50000,250,-10,0,0,0,0,0,8,0,0,0,"Peasant",0,10,10,5,0,0
"Winter spring hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Basic sickle",10,200,500,0,0,0,0,0,0,0,0,0,0,"Peasant",0,20,0,0,1m2,1m2
"Black nightgown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Crescent scythe",100,220000,10000000,-1,-5,6,12500,0,3,1,0,0,0,"Peasant",1,99,0,0,95m290,95m330
"Twilight goth locks",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue bow robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Special Pink Heart",1,500,500000,0,1,0,0,0,0,0,0,0,0,"Peasant",0,0,5,0,10m10,10m10
"Her love pjs",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Heavy Ceremonial blade",115,400000,320000,-4,4,4,16000,16000,2,3,0,0,0,"Peasant",3,99,0,1,180m360,180m360
"Piggy dagger",0,20000,60000,0,-1,0,0,0,0,0,0,0,0,"Peasant",0,11,0,0,30m70,40m70
"Teak fluffed feather",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Violet velutinous coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 116",1,10,1000000,0,0,0,-2320000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"White spiked cut",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Red Valentine dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Bart's Hammer",0,50000,400000,0,5,0,500,300,0,8,0,0,0,"Rogue",0,50,0,0,70m100,70m100
"Mana Balance 280",1,10,1000000,0,0,0,0,-2800000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Black twilight shield",1,20000,300000,-5,0,0,2000,4000,0,-1,5,0,0,"Poet",3,99,9,0,0,0
"Cyan long messy bed hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chaplet1",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Short rugged baji",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jinni blue silks",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Lemon baeja knot",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown slick hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blood orange odango",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Electric bunny ears",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon medical coat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ee san stealth glove",1,250000,320000,-5,3,1,6000,2000,0,3,2,0,0,"Rogue",2,99,1,0,0,0
"YulZe robe",1,50000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue faerie wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Clover Shimui",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Nagnang helm",1,10000,30000,-10,0,0,0,0,0,0,0,0,0,"Peasant",0,0,20,0,0,0
"Bonkers eyewear",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green male kimono",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Ancient Spirit mask",40,500000,220000,-13,5,7,2200,3300,3,5,0,0,0,"Peasant",3,99,0,2,0,0
"Ivy jade cap",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grey-Blue Koromo robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Hotpink curly pigtails",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Plum paw",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dapper kyopok skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Power cap glow 3",1,20000,100000,-46,1,5,250,100,3,-1,3,0,0,"5",5,99,0,5,0,0
"goddess gown9",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Winter harbor coat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Test5",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Black ranch skirt",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 51",1,10,1000000,0,0,0,-1020000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Blue kyunwoo hanbok",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 147",1,10,1000000,0,0,0,0,-1470000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Peridot namja hanbok",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Golden torrent shield",1,20000,300000,-7,0,0,2000,0,0,-3,0,0,0,"Warrior",1,99,3,3,0,0
"Archon yangban skirt",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Autumn bonnet",1,1000,40000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"regal vestment10",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green elven tie",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jinni silks4",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Wondrous JiPanEe Tai",20,50000,100000,0,0,0,20000,20000,0,0,10,0,0,"Poet",2,99,100,0,50m75,50m75
"Cerulean angel wings",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Aqua pinned flower",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Viper sword",0,5000,1000000,0,5,5,0,0,0,0,0,0,0,"Peasant",0,50,0,0,50m100,50m110
"Candy sweetheart skirt",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grand Kon Ip armor",10,250000,1000000,-37,0,0,5000,5000,2,3,5,0,0,"Mage",4,99,40,2,0,0
"Spring Mary Janes",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"blue short beard",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grey pilgrim cap",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Azure musketeer hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Apple ruffled hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Brown rose bud",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green glengarry",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Grey butterfly hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 247",1,10,1000000,0,0,0,-4940000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Gypsy red garb",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Fluid kunoichi tunic",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Test fan",0,100,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,11,0,0,1m2,1m2
"Frost guan",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Kaneli moth antenna",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mauve kanzashi",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple pirate footwear",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Colored kite",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Forest ball gown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Amethyst gomooshin",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Light blue color cloak",1,50000,25000,-2,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sun scale mail",1,27000,1300000,-44,0,0,0,0,0,0,0,0,0,"Warrior",0,86,0,0,0,0
"Heavy polearm",130,400000,6000000,4,4,0,0,0,0,-6,0,0,0,"Peasant",1,99,0,4,50m100,60m120
"Moon tip",1,5000,100,0,0,0,0,0,0,0,0,0,0,"Peasant",0,80,0,0,16000m320020000m40000,20000m40000
"Coronal shwiun",1,10000,10000,-6,0,0,100,0,0,0,1,0,0,"Peasant",0,50,0,0,0,0
"Licorice ribboned hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"baladi hair20",1,5000,270000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cocoa dainty bonnet",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Thin judee scarf",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blonde hair bun",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"De's sour geostew",1,180000,80000,-2,0,0,0,3000,0,-5,6,0,0,"Peasant",1,99,10,0,0,0
"Beach slippers",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sun robes",1,27500,81000,-32,0,0,0,0,0,0,0,0,0,"Poet",0,86,0,0,0,0
"Golden Baloom",1,10000,100000,-2,1,0,100,100,1,1,0,0,0,"Peasant",0,0,30,0,5m5,10m10
"angel garb27",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Rose Valentine bow hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 214",1,10,1000000,0,0,0,0,-2140000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"bunny headband7",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Yucatan Kung fu",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mystic emerald necklace",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Cool pinwheel",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple archangel wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Purple laceband hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Rosemary top hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Forest rudolph male coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Melon rosy crown",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Persimmon sarong slippers",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Decorated male beret",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Swift sword",1,200,5000,0,0,1,10,0,0,1,0,0,0,"Rogue",0,5,0,0,20m25,20m25
"Scarlet skating dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Sea long sweep",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 182",1,10,1000000,0,0,0,-3640000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Purple starry robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Dusk pom garb",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"flame whiskers",1,20000,1,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Bad image do not use 2004060704",1,75000,50000,-10,0,0,0,0,0,0,4,0,0,"Peasant",0,11,25,0,0,0
"Fallow wise hair",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Coal ethereal gown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Deadwinter seraphim wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 81",1,10,1000000,0,0,0,0,-810000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Embroidered Jade Band",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Iron ring",1,50000,250,-10,0,0,0,0,0,8,0,0,0,"Peasant",0,10,10,5,0,0
"Winter teal hat",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Gold nightgown",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Gold bow robe",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Her cotton pjs",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mauve fluffed feather",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Roseate velutinous coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Vitality Balance 117",1,10,1000000,0,0,0,-2340000,0,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Forest spiked cut",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blue Valentine dress",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Mana Balance 281",1,10,1000000,0,0,0,0,-2810000,0,0,0,0,0,"Peasant",0,1,0,0,0,0
"Brown long messy bed hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Chaplet2",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Licorice candy heart",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,1m20,1m20
"Short ochre baji",1,1000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Jinni azure silks",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Orange baeja knot",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Blonde slick hair",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Green male fur-collar coat",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"White bunny ears",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Archon snazzy spikes",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"War-tempered Shinsho",30,1000000,5000000,-2,-3,4,6000,1500,2,-3,-6,0,0,"Warrior",1,99,0,0,125m360,160m380
"Green faerie wings",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Golden Shimui",1,5000,400000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Nagnang helmet",1,10000,30000,-10,0,0,0,0,0,0,0,0,0,"Peasant",0,0,20,0,0,0
"Cerise Diamond",1,40000,50000,-2,0,0,0,3750,0,0,6,0,0,"Peasant",2,99,0,0,0,0
"Nutty eyewear",1,5000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
"Pink female kimono",1,1000,100000,0,0,0,0,0,0,0,0,0,0,"Peasant",0,0,0,0,0,0
